Region,Country_code,Name,Sector,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Southern_Africa,AGO,Angola,Other transportation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98452273,,,,,,,,,,,,,,,,,,,,,
Southern_Africa,AGO,Angola,Residential and other sectors,CO2,120.1861457,120.1861457,138.5878268,141.4077519,131.3016118,115.5555837,92.50151017,98.63541827,329.5307147,557.3363595,698.4138797,662.2244053,380.9933594,502.4697573,548.851402,602.8970197,621.4631539,626.7911945,752.1307615,726.5272101,663.2703393,691.3042768,618.2930114,514.7681885,632.0645391,666.9590469,910.6154537,911.3426452,1013.600056,1259.961801,1049.58195,1174.963869,1201.202111,1257.596225,1303.094733,979.1489326,1935.184856,2303.288059,2929.524264,3465.456581,3657.068436,4024.066554,5526.680616,6694.775124,6352.456608,5848.218933,5519.075247,5718.467153,5615.156909,6291.817524,5354.7212,6154.06764,7052.181558,7369.177241
Southern_Africa,AGO,Angola,Fugitive emissions from oil and gas,CO2,7081.109938,6626.531638,7640.699963,8759.700465,9126.849234,8497.404502,5193.096647,10368.05817,11434.47278,11434.53001,11521.95177,10577.81924,10472.9146,10822.77298,11050.13429,11172.5942,11295.19741,11522.7571,11558.12081,11645.52688,7152.451584,7607.063648,8044.345521,7781.956085,7153.813531,8884.192277,11343.3039,11911.16129,13124.13992,13109.5346,11699.23449,10896.07853,10128.10231,9936.328684,9611.864036,9072.435505,7708.052474,6797.032349,6720.36991,6529.775054,7858.640653,7905.128089,6402.935567,6238.249766,6880.565561,8250.521914,8702.781506,7494.440642,5510.326173,4588.183203,3684.038754,3555.440858,3309.483021,3625.739653
Southern_Africa,AGO,Angola,Cement production,CO2,220.324,260.23,304.512,372.48,409.7,434.98,142.5,141.6,187.6,186.4,117.139,111.996,80.256,56.5,56.574,91.225,156.468,105.996,143.985,128.438,130.54,133.764,157.25,106,126.9,126.3,113.4,126.119,146.3,145.95,145.25,228.8,248.352,291.2,314.418,550.44,545.26,533.4,669.28,637.2,546,531,1062,1356,1693.2,1854.96,1557.2106,1028.207898,1065.617545,964.8357398,1062.491179,1210.927447,1210.927447,1210.927447
Southern_Africa,AGO,Angola,Lime production,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,660,675,660,630,622.5,615,600,600,600,585
Southern_Africa,AGO,Angola,Soda ash production and use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70135332,1.248472098,1.795590875,3.43491101,2.79762871,2.685379925,4.90891382,0.2861342,1.357095235,2.429032903,2.848483502,3.599977398,4.351830132,4.792298768,5.367498894,5.367498894,5.367498894
Southern_Africa,AGO,Angola,Production of other minerals,CO2,0.3150485,0.3218825,0.3293825,0.337511,0.3461875,0.3553665,0.3649755,0.375066,0.385857,0.397644,0.4105975,0.4248975,0.4403755,0.456433,0.472246,0.4872605,0.501185,0.514285,0.527245,0.54105,0.556395,0.57361,0.59245,0.61234,0.632425,0.652135,0.67124,0.690095,0.709385,0.7301,0.75293,0.77814,0.805485,0.83457,0.864775,0.895645,0.927075,0.959195,0.992115,1.026005,1.061,1.097115,1.13428,1.134459306,1.172703972,1.212237935,1.242485522,1.273487843,1.305263729,1.339424613,1.474993906,1.652031425,1.652031425,1.652031425
Southern_Africa,AGO,Angola,Production of metals,CO2,,,,,,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.36,0.36,,0.36,0.36,0.36,0.36,0.36,,,,,,,,,,,,,,,11,11,11,11,11.6,10,11,10.8,10.8
Southern_Africa,AGO,Angola,Non-energy use of lubricants/waxes (CO2),CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11316913,8.64357648,8.02620882,8.02620882,8.64357648,5.70598728,3.49137936,3.46669953,3.27098373,3.30680322,2.239448568,1.516609715
Southern_Africa,AGO,Angola,Solvent and other product use: paint,CO2,2.8994416,2.9614728,3.0266016,3.0954726,3.1688602,3.2474574,3.3308286,3.419163,3.5144274,3.619165,3.7347706,3.8630042,4.0023236,4.1468504,4.2885172,4.421868,4.5437282,4.6565684,4.7674,4.8863562,5.0204,5.1728402,5.340555,5.5163306,5.6896796,5.8534278,6.0048494,6.1474402,6.2877914,6.4355016,6.5974854,6.7758548,6.9684076,7.172484,7.3837192,7.5988616,7.8120504,8.026216,8.2398932,8.4538146,8.667736,8.8816574,9.0955788,9.26671592,9.43785304,9.60899016,9.797240992,9.989179868,10.18487904,10.36851166,,,,
Southern_Africa,AGO,Angola,Solvent and other product use: degrease,CO2,0.209598551,0.214265693,0.21944845,0.2251128,0.231186981,0.237624909,0.244383897,0.251497662,0.259080646,0.26728874,0.276208551,0.285939676,0.296383446,0.307190652,0.317884651,0.328144383,0.337794778,0.346990492,0.356136716,0.365824229,0.376470595,0.388286143,0.401119314,0.414586564,0.428121863,0.441350947,0.454134628,0.466714166,0.479559709,0.49333936,0.508529454,0.525306296,0.54353379,0.56304491,0.58353035,0.604773592,0.626731335,0.64947472,0.673034676,0.697473066,0.722823913,0.74909959,0.77624442,0.804147055,0.832671397,0.86170919,0.891223317,0.921247801,0.951869403,0.983213424,1.015376306,1.048367019,1.082205265,1.116878642
Southern_Africa,AGO,Angola,Solvent and other product use: other,CO2,11.314292,11.52691689,11.58285828,12.02578187,12.42848189,12.4259927,12.6878719,13.0284374,13.4143042,13.80401055,14.07196395,14.57928505,15.12405235,15.65625314,16.1819504,16.6906179,17.1856938,17.63841926,18.07935173,18.56406926,19.09469848,19.68558079,20.36621278,21.03723991,21.67844052,22.24318525,22.99879241,23.65856119,24.35120928,25.00369025,25.82443023,26.62817843,27.53564364,28.48956614,29.29894693,30.43691134,31.50761274,32.67652036,33.88186501,34.99158555,36.1718051,37.4182174,38.69032453,40.03403951,41.35323442,42.69460597,44.13458609,45.67889989,47.12031146,48.67572654,50.21250392,51.79400609,53.41851539,55.0811817
Rest Central America,AIA,Anguilla,Public electricity and heat production,CO2,0.429951228,0.429951228,0.435889935,0.438440766,0.446634894,0.479855814,0.521363202,0.449383428,0.542578824,0.661636557,0.455850741,0.451961838,0.445260675,0.416852172,0.409831932,0.403234536,0.4444556,0.464120195,0.359471041,0.374066727,0.402216909,0.420277406,0.442835061,0.44378342,0.455669975,0.461067014,0.497931692,0.459604934,0.573760067,0.490763264,0.648089832,0.730569629,0.72104586,0.750785795,0.752823904,0.74482082,0.736683395,0.76032666,0.776912752,0.778195339,0.789682275,0.910453161,0.910453161,0.977533404,0.975977891,0.979803979,1.01782832,1.055852661,1.025379792,1.032937933,0.869823689,0.880383003,0.868531104,0.940242098
Rest Central America,AIA,Anguilla,Manufacturing Industries and Construction,CO2,0.108990823,0.108990823,0.121452474,0.102639704,0.115154139,0.127991272,0.139305998,0.142281299,0.15759146,0.17740541,0.196351597,0.217630107,0.169165616,0.189182914,0.199635817,0.248825035,0.33926888,1.05941218,0.751680358,0.774585766,0.755586779,0.764100432,0.715906538,1.31915768,1.378461376,0.940701119,0.964342271,0.913755518,1.508424326,1.482146907,1.560857094,1.423850842,1.347144261,1.336121617,1.556640925,1.171006054,1.133329637,1.184707258,1.144242108,1.130766916,1.103452792,1.103452792,1.118616652,1.201033937,1.199122775,1.20382365,1.223897822,1.243971993,1.208038672,1.179670917,0.973877917,0.939195749,0.932665587,0.978563408
Rest Central America,AIA,Anguilla,Road transportation no resuspension,CO2,1.61839359,1.61839359,1.69454073,1.5559692,1.77704892,1.9640547,1.74495195,1.9338402,2.18493804,2.3575656,3.7351782,5.9577585,6.3931695,5.4756348,5.1860268,3.0081261,2.35577691,4.5862005,4.6736877,4.9862928,4.9353465,6.3804006,6.7218987,8.1616635,11.2698615,14.9653137,14.7219207,12.1509648,10.3385889,9.7440759,13.2959427,13.72806,8.7635154,11.1897906,10.4783895,11.0460993,10.9246131,9.7136373,12.713739,17.8783119,22.088676,23.616792,23.616792,25.35682677,25.31647737,25.41572459,26.0811343,26.74654402,25.9739345,25.3520305,20.92291791,20.16208453,20.02406746,20.9985187
Rest Central America,AIA,Anguilla,Residential and other sectors,CO2,0.010636065,0.010666323,0.011544543,0.011586027,0.011093279,0.011797196,0.010956456,0.011225437,0.016169725,0.016067361,0.024919944,0.012089914,0.010927589,0.00689399,0.005313676,0.010306732,0.014800581,0.015783053,0.011994804,0.013154288,0.020857566,0.014228062,0.021846395,0.027128187,0.026800019,0.028092846,0.028646387,0.038911468,0.027463343,0.033306482,0.025995916,0.026330031,0.025514738,0.024656124,0.020145943,0.017981267,0.017016086,0.017597776,0.014188182,0.01590623,0.021996661,0.016020262,0.016020262,0.017200601,0.017173231,0.017240554,0.01755622,0.017871887,0.017356326,0.017002242,0.014089457,0.013619983,0.013524581,0.014211718
Rest Central America,AIA,Anguilla,Fugitive emissions from solid fuels,CO2,0,0,0,0,0,0,0.01756659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rest Central America,AIA,Anguilla,Fugitive emissions from gaseous fuels,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8031276,0.6625971,0.6806613,,0.6776319,0.6187269,0.35709894,,0.36063885,0.36063885,0.38720995,0.386593797,0.388109345,,,,,,,,
Rest Central America,AIA,Anguilla,Soda ash production and use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00004731,0.00068973,0.00055527,0.001367425,0.00033781,0.000207915,0.00007802,0.00008549,,,,,,,,,,,,,,,,
Rest Central America,AIA,Anguilla,Production of other minerals,CO2,0.00032,0.0003227,0.0003253,0.0003277,0.0003298,0.0003315,0.00033305,0.00033455,0.0003356,0.00033575,0.0003349,0.0003326,0.00032935,0.00032685,0.00032755,0.0003331,0.00034415,0.0003599,0.0003788,0.0003983,0.0004167,0.0004334,0.00044895,0.0004633,0.000477,0.00049035,0.00050315,0.00051525,0.00052725,0.00053985,0.00055355,0.00056855,0.00058465,0.00060115,0.0006171,0.00063185,0.00064515,0.00065725,0.00066825,0.00067855,0.0006884,0.0006978,0.00070665,0.000707328,0.000715612,0.000723993,0.000731112,0.0007383,0.00074556,0.000753206,0.000760725,0.000768319,0.000775988,0.000783526
Rest Central America,AIA,Anguilla,Solvent and other product use: degrease,CO2,0.000138708,0.000139748,0.000140831,0.000142023,0.000142889,0.000143604,0.000144276,0.000144861,0.000145337,0.000145424,0.000145186,0.000144059,0.000142716,0.000141655,0.000141936,0.000144319,0.000148933,0.000155866,0.000164076,0.000172546,0.00018054,0.000187732,0.000194556,0.00020073,0.0002066,0.000212341,0.000217887,0.000223194,0.000228502,0.000233809,0.00023981,0.000246352,0.000253284,0.000260411,0.0002673,0.000273777,0.000279518,0.000284869,0.000289418,0.000293859,0.000298278,0.000302221,0.000306077,0.00030976,0.000313226,0.000316519,0.000319833,0.000322974,0.00032592,0.000328715,0.000331076,0.000324946,0.000324946,0.000346609
Rest Central America,AIA,Anguilla,Solvent and other product use: other,CO2,0.00915629,0.00922493,0.00929643,0.00937508,0.00943228,0.00947947,0.0095238,0.00956241,0.00959387,0.00959959,0.00958386,0.0095095,0.00942084,0.00935077,0.00936936,0.00952666,0.00983125,0.01028885,0.01083082,0.01138995,0.01191762,0.01239238,0.01284283,0.01325038,0.01363791,0.01401686,0.01438294,0.01473329,0.01508364,0.01543399,0.0158301,0.01626196,0.01671956,0.01719003,0.01764477,0.01807234,0.01845129,0.0188045,0.0191048,0.01939795,0.01968967,0.01994993,0.02020447,0.02044757,0.02067637,0.02089373,0.02111252,0.02131987,0.02151435,0.02169882,0.02185469,0.02145,0.02145,0.02288
Int. Aviation,AIR,Int. Aviation,Memo: International aviation,CO2,169900.3985,169900.3985,179759.5311,187494.4063,180478.129,174582.4705,174907.9827,190798.5051,197866.2816,204567.54,203458.2729,202666.5081,210056.3961,211936.887,219877.7488,225908.1363,248130.1413,262332.5178,277172.8438,291117.4265,260688.5964,253692.7113,262158.5581,267306.5886,281060.4083,291771.1661,303696.8869,318336.2545,328978.1409,342962.9092,355323.4824,349189.2906,369503.2558,367412.9017,403086.621,429024.6419,444324.424,459276.2302,466389.4355,443785.3586,466657.0758,480117.8138,483676.6243,492257.2286,507505.7608,536213.6805,560173.8389,589919.3153,615937.5423,625141.4353,298655.6776,331317.4247,411474.8661,491632.3076
Central Europe,ALB,Albania,Public electricity and heat production,CO2,698.3074492,698.3074492,743.3884851,756.573552,763.7017479,710.1186685,722.0949255,718.0477145,798.5140094,839.95538,819.6277058,790.4047673,900.094407,930.1027177,975.5917157,997.2637699,1009.78364,1009.78364,1011.263674,1000.903438,525.7486487,332.8704416,186.656292,320.4265959,391.9783525,264.4296464,217.7655656,202.2110914,214.6546042,210.743281,284.461123,273.5669157,284.921458,173.4414712,167.990539,143.1031804,143.1031804,90.21718458,,6.22192284,15.55479936,31.10927364,,,,,,,,,,,,
Central Europe,ALB,Albania,Other Energy Industries,CO2,99.68786806,99.68786806,99.68786806,99.68786806,58.64008796,87.95997801,87.95997801,158.327956,164.1920586,158.327956,102.6199194,248.1120686,274.5002152,242.247966,242.247966,245.1800173,245.1800173,242.247966,209.996032,242.247966,205.9812083,205.9812083,211.8453036,211.8453036,211.8453036,138.5452742,110.8362643,115.6428033,113.7240711,74.9969471,96.96543454,76.92889792,101.5578232,189.7433923,111.3295712,157.1370706,121.4697057,235.8260575,280.6442217,127.5524975,80.5707381,93.29518724,95.72030462,47.65287787,119.6510089,79.27768924,120.0758698,227.3786075,138.9352998,193.8892441,134.1442432,146.5145372,118.8037601,119.1156806
Central Europe,ALB,Albania,Manufacturing Industries and Construction,CO2,1372.642635,1372.642635,1757.26784,1011.886443,1084.738616,964.9958204,992.9717531,1063.416427,1325.084803,1749.46244,2674.498948,2174.893526,2170.552871,2543.561887,2613.95318,2520.675794,2482.964256,2729.726608,2455.86057,3104.796526,2143.540137,1415.583823,758.1623349,542.6549748,463.8208418,492.1636644,459.2776583,240.8363891,401.4973896,485.4201862,472.2431406,536.1661572,429.2190625,503.4930685,550.9840972,450.8921722,679.6702202,639.2268576,500.7025896,775.7823453,1039.351638,1111.529786,644.4474476,583.3917712,915.1094397,676.088624,606.5267741,1096.690928,1278.70375,910.1181657,981.5710202,1200.238637,876.5643459,849.1967105
Central Europe,ALB,Albania,Domestic aviation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0743856,,,,,,,
Central Europe,ALB,Albania,Road transportation no resuspension,CO2,726.0451803,726.0451803,779.4937805,787.0963016,827.3808002,858.4103175,1000.929876,1035.115801,1121.353365,1261.791052,1480.608016,821.4704572,854.6487863,933.5653234,1320.088557,1079.201854,1012.119398,1045.660481,1152.382578,957.2337846,709.4175277,536.6983131,409.3499018,507.2910971,635.4795844,627.5470482,620.8373527,492.7630511,739.4051603,1243.922756,1310.156839,1385.783244,1555.812755,1751.955414,2131.187543,2196.321544,1736.456833,1905.898254,2033.262025,2274.653934,2205.607069,2282.450542,2194.988919,2355.569949,2365.084448,2339.526573,2188.395912,2195.06683,2085.595628,2066.299346,1421.542893,1631.418607,1553.360018,1576.55094
Central Europe,ALB,Albania,Rail transportation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6588548,98.31596151,91.9730682,91.9730682,88.80146223,60.2579718,60.2579718,60.2579718,76.11567561,104.6588548,9.51449928,9.51449928,9.51449928,9.51449928,9.51449928,6.34289331,6.34289331,6.34289331,6.6599598,6.6599598,6.6599598,6.6599598,6.6599598,6.6599598,6.759389813
Central Europe,ALB,Albania,Inland navigation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.14504254,62.76927531,68.87293259,124.5809692,81.31917196,115.0081118,124.5127577,127.5618953,122.4650128,154.1797979,29.31989005,26.3881466,63.42957036,57.08667705,100.875836,107.2190405,104.1699029,104.1699029,110.1196997,93.24164538,113.9762955,104.2665958,110.6094891,108.0356175,98.62425162
Central Europe,ALB,Albania,Other transportation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.77133651,,,,,
Central Europe,ALB,Albania,Residential and other sectors,CO2,992.7940927,992.7940927,1095.844683,1300.580632,1410.499545,1752.26013,1909.01019,2021.223917,2210.384282,2685.335771,1734.201447,1808.861759,1904.24339,2009.984966,2061.293149,2087.604378,2201.568677,2204.660262,2331.159137,1534.160525,2092.066791,1320.941958,570.6256293,393.3768121,330.0722407,325.1693952,454.3703923,375.9566222,291.6832734,753.3893932,767.9487575,800.9334621,1173.809507,1046.265773,885.3190055,707.2250797,937.4736832,720.8901803,652.1744828,560.1739277,570.7314616,568.8285382,500.0267161,569.4023595,629.6253912,637.5238434,664.1592332,756.7785211,763.5773449,774.7077864,744.5186923,795.5822587,782.7002986,793.5581298
Central Europe,ALB,Albania,Fugitive emissions from solid fuels,CO2,6.528553793,6.528553793,14.70920149,14.81646221,20.38420424,20.45218615,20.4597396,20.53527496,20.91295262,21.21509493,21.24530916,23.55832449,23.35685512,25.71519157,28.08779934,27.85656557,30.01352828,29.96367465,32.17093995,155.7091592,167.7011145,110.1168497,16.69990836,16.5839557,1.242217622,2.298784219,0.114664819,0.039574462,0.049721986,0.049721986,0.030442127,0.021309359,0.015220847,0.058854754,0.058854754,0.045662974,0.045662974,0.045662974,0.06189901,0.010147524,0.010147524,0.005073757,0.005073757,0.003044256,,0.529403359,0.032084346,1.184564307,2.524329621,0.814082718,1.087794072,2.054816193,1.86138261,1.9597935
Central Europe,ALB,Albania,Fugitive emissions from gaseous fuels,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10099683,0.10099683,5.964959,3.9766427,,,,,,,,,,,29.31989005,,,,,5.86410262,8.7150591,6.15718534,6.15718534,5.21901131,5.21901131,3.225231708,3.005024835
Central Europe,ALB,Albania,Fugitive emissions from oil and gas,CO2,338.2489713,346.5517713,417.6008844,254.9582159,417.4991588,346.6179521,334.1391728,434.2355172,321.6988558,304.9824551,346.6659806,333.9326951,321.3944924,333.9326535,359.0058402,375.6116268,375.6163022,254.7144357,213.0298235,46.47423248,29.72540435,29.51561927,25.20856856,25.21995926,82.5888855,0.149951719,0.140687608,0.104352241,0.105639215,0.092635915,0.088348331,0.086505962,0.104415719,0.101232762,0.124127244,0.11726285,0.140070112,0.158359342,0.16164841,0.161413143,0.208268309,0.25041829,0.288370102,0.570761142,12.35730935,36.99299831,41.55631436,32.09989189,14.59606164,4.913700018,0.413631584,0.202249605,16.08042573,0.741686633
Central Europe,ALB,Albania,Cement production,CO2,167.96,176.4,174.96,249.676,264.735,307.45,328.3,348.75,368.8,383.88,373.352,354.71,369.35,370.44,375.82,278.628,304.87,301.608,315.558,315.507,267.675,128.754,81.164,81.18,98.16,81.4,81.2,60.6,33.768,42.506,43.89,105.602,104.804,225.998,222.324,188.265,197.4,341.376,353.43,424.02,518.7,691.2,898.69,993.6,798.66,847.44,666.4224,767.8344926,707.8324306,705.1857513,1004.790093,997.2203026,997.2203026,997.2203026
Central Europe,ALB,Albania,Soda ash production and use,CO2,13.18645075,13.18645075,13.91942593,13.8753906,13.8753906,13.8753906,16.89177986,15.0819463,15.0819463,22.92455838,24.13111408,16.65046872,17.91735221,18.58095784,22.92455838,20.57177475,21.29570818,20.51144697,14.63,17.29,15.295,3.325,,,,,0.34536715,0.205797255,0.182724085,0.1766406,0.060492475,0.17341771,0.272045365,0.22292804,0.20964555,0.420645245,0.471472785,0.38373473,0.400290325,0.33908488,0.25215815,0.24184457,0.037018,0.1359955,0.01015422,0.074614095,0.027044305,0.01358627,0.000128235,0.0036271,0.003873005,0.004337866,0.004337866,0.004337866
Central Europe,ALB,Albania,Production of other minerals,CO2,0.10753,0.110102,0.112692,0.1153,0.1179235,0.1205615,0.123217,0.1258935,0.128592,0.1313145,0.134062,0.1367665,0.139416,0.142131,0.1450795,0.14834,0.15205,0.156067,0.159853,0.162683,0.1640725,0.163772,0.1620305,0.159481,0.1570315,0.1553365,0.1546015,0.1546235,0.155145,0.1557425,0.1560985,0.1562045,0.1561555,0.1558525,0.155188,0.1541085,0.152537,0.1505425,0.1484015,0.1464945,0.145094,0.1443005,0.1440335,0.14351134,0.143766994,0.144023104,0.143808925,0.143595064,0.143381521,0.143355558,0.153074579,0.171447498,0.171447498,0.171447498
Central Europe,ALB,Albania,Production of chemicals,CO2,71.655,76.245,92.565,92.565,92.565,92.565,87.431669,82.298338,165.6883453,155.9216789,164.881679,167.176679,167.176679,167.910012,176.356679,176.356679,204.151679,209.28501,208.551677,250.561679,224.6400138,187.6466741,34.0700019,32.8233358,37.0766672,38.25,38.25,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,,,,,,,,,,,,,,,
Central Europe,ALB,Albania,Production of metals,CO2,234.6045167,206.1735167,205.0623284,246.146826,250.9162913,145.5545167,156.992982,156.8872913,127.5568645,172.4858631,156.0619992,149.3902033,88.7662756,29.814726,64.4661367,73.3531088,71.8485435,69.2329016,70.8293443,72.6293443,72.4448631,52.7673631,28.945,47.04,44.6572,56.7618,41.4657,40.8173,40.2076,37.196,16.45,18.67,34.33,54.74,50.765,51.92,30.392,10.52,25.4908,18.6628,45.8029,55.8622,51.2234,54.097,67.7661,62.7697,59.9163,68.3429,122.705,87.5226,78.8,78,78,78
Central Europe,ALB,Albania,Non-energy use of lubricants/waxes (CO2),CO2,,,,,,,,,,,,,,,,,,,,,9.8770182,4.9385091,1.85191776,1.85191776,0.61730592,,,,,17.90205837,17.90205837,17.28475245,12.34624335,15.43277295,17.28475245,16.66744653,16.66744653,17.90205837,17.90205837,5.55581502,5.55581502,4.9385091,10.49432412,4.32120318,4.32120318,,,,,,,,,
Central Europe,ALB,Albania,Solvent and other product use: paint,CO2,4.169165,4.2727322,4.3761454,4.4795256,4.583051,4.6868954,4.7912502,4.8962232,5.0018298,5.1080458,5.2149724,5.3198222,5.4223444,5.5278652,5.643704,5.7734886,5.9222966,6.0841836,6.2385246,6.357373,6.4218,6.423758,6.3721966,6.28628,6.1940274,6.11644,6.0591432,6.0180582,5.992745,5.9800158,5.9772658,5.9862308,6.0082858,6.0395918,6.0747698,6.1098268,6.1449443,6.18003155,6.215133925,6.250228738,6.28532355,6.320418363,6.355513175,6.383589025,6.411664875,6.439740725,6.47062416,6.501655704,6.532836069,6.562685477,6.858947373,6.890661232,7.480455105,7.592134721
